Name,Address,Source,XmlTag,RawName
OLClassifyMinSimilarity,0x20540004,RegAddrGroup,Integer,OLClassifyMinSimilarity_RegAddr
OLClassifyModelMangListName,0x20540190,RegAddrGroup,Integer,OLClassifyModelMangListName_RegAddr
OLClassifyModelMangListShowEnable,0x20540188,RegAddrGroup,Integer,OLClassifyModelMangListShowEnable_RegAddr
OLClassifyModelMangPath,0x205401b0,RegAddrGroup,Integer,OLClassifyModelMangPath_RegAddr
OLClassifyModelRoi,0x205408ac,RegAddrGroup,Integer,OLClassifyModelRoi_RegAddr
OLClassifyModelType,0x20540a1c,RegAddrGroup,Integer,OLClassifyModelType_RegAddr
OLClassifyResultDrawEnable,0x2054051c,RegAddrGroup,Integer,OLClassifyResultDrawEnable_RegAddr
OLClassifyRoiType,0x205402b8,RegAddrGroup,Integer,OLClassifyRoiType_RegAddr
OLClassifySampleImagePath,0x2054041c,RegAddrGroup,Integer,OLClassifySampleImagePath_RegAddr
OLClassifySaveImgEnable,0x205402b0,RegAddrGroup,Integer,OLClassifySaveImgEnable_RegAddr
OLClassifyStartTrain,0x205402b4,RegAddrGroup,Integer,OLClassifyStartTrain_RegAddr
OLClassifySubFixtureEnable,0x205402f8,RegAddrGroup,Integer,OLClassifySubFixtureEnable_RegAddr
OLClassifySwitchModelName,0x20540108,RegAddrGroup,Integer,OLClassifySwitchModelName_RegAddr
OLClassifyTaskType,0x20540a20,RegAddrGroup,Integer,OLClassifyTaskType_RegAddr
OLClassifyUploadModelName,0x20540008,RegAddrGroup,Integer,OLClassifyUploadModelName_RegAddr
OLClassifyUploadModelType,0x20540824,RegAddrGroup,Integer,OLClassifyUploadModelType_RegAddr
OLOdtAngleEnable,0x205709b4,RegAddrGroup,Integer,OLOdtAngleEnable_RegAddr
OLOdtCheckModelValid,0x20570228,RegAddrGroup,Integer,OLOdtCheckModelValid_RegAddr
OLOdtCombinedOperation,0x2057086c,RegAddrGroup,Integer,OLOdtCombinedOperation_RegAddr
OLOdtCompareType,0x20570798,RegAddrGroup,Integer,OLOdtCompareType_RegAddr
OLOdtCurRunImgName,0x205702f0,RegAddrGroup,Integer,OLOdtCurRunImgName_RegAddr
OLOdtCustomLabelName,0x2057079c,RegAddrGroup,Integer,OLOdtCustomLabelName_RegAddr
OLOdtDelAllImgForOneClass,0x20570514,RegAddrGroup,Integer,OLOdtDelAllImgForOneClass_RegAddr
OLOdtDeleteAllImage,0x20570914,RegAddrGroup,Integer,OLOdtDeleteAllImage_RegAddr
OLOdtDeleteAllLabel,0x20570918,RegAddrGroup,Integer,OLOdtDeleteAllLabel_RegAddr
OLOdtDeleteGalleryModelName,0x205705b4,RegAddrGroup,Integer,OLOdtDeleteGalleryModelName_RegAddr
OLOdtDeleteImageName,0x20570534,RegAddrGroup,Integer,OLOdtDeleteImageName_RegAddr
OLOdtDeleteLabelId,0x205708f0,RegAddrGroup,Integer,OLOdtDeleteLabelId_RegAddr
OLOdtDeleteModelName,0x20570080,RegAddrGroup,Integer,OLOdtDeleteModelName_RegAddr
OLOdtDeleteSampleFromSrcImg,0x2057092c,RegAddrGroup,Integer,OLOdtDeleteSampleFromSrcImg_RegAddr
OLOdtDeleteSampleId,0x205708ec,RegAddrGroup,Integer,OLOdtDeleteSampleId_RegAddr
OLOdtGalleryModelMangListShowEnable,0x20570184,RegAddrGroup,Integer,OLOdtGalleryModelMangListShowEnable_RegAddr
OLOdtGalleryModelName,0x20570634,RegAddrGroup,Integer,OLOdtGalleryModelName_RegAddr
OLOdtGalleryModelUpdateTime,0x205706f8,RegAddrGroup,Integer,OLOdtGalleryModelUpdateTime_RegAddr
OLOdtGalleyModelTrainStatus,0x205706b4,RegAddrGroup,Integer,OLOdtGalleyModelTrainStatus_RegAddr
OLOdtImagePath,0x20570310,RegAddrGroup,Integer,OLOdtImagePath_RegAddr
OLOdtInheritRoi,0x205709bc,RegAddrGroup,Integer,OLOdtInheritRoi_RegAddr
OLOdtInheritRoiEnable,0x205709b8,RegAddrGroup,Integer,OLOdtInheritRoiEnable_RegAddr
OLOdtLastGeneSampleName,0x205708f4,RegAddrGroup,Integer,OLOdtLastGeneSampleName_RegAddr
OLOdtMaxAngle,0x205707f8,RegAddrGroup,Integer,OLOdtMaxAngle_RegAddr
OLOdtMaxArea,0x20570924,RegAddrGroup,Integer,OLOdtMaxArea_RegAddr
OLOdtMaxHeight,0x20570808,RegAddrGroup,Integer,OLOdtMaxHeight_RegAddr
OLOdtMaxObjNum,0x205707e8,RegAddrGroup,Integer,OLOdtMaxObjNum_RegAddr
OLOdtMaxOverlap,0x205707f0,RegAddrGroup,Integer,OLOdtMaxOverlap_RegAddr
OLOdtMaxWidth,0x20570800,RegAddrGroup,Integer,OLOdtMaxWidth_RegAddr
OLOdtMinAngle,0x205707f4,RegAddrGroup,Integer,OLOdtMinAngle_RegAddr
OLOdtMinArea,0x20570920,RegAddrGroup,Integer,OLOdtMinArea_RegAddr
OLOdtMinHeight,0x20570804,RegAddrGroup,Integer,OLOdtMinHeight_RegAddr
OLOdtMinScore,0x205707ec,RegAddrGroup,Integer,OLOdtMinScore_RegAddr
OLOdtMinWidth,0x205707fc,RegAddrGroup,Integer,OLOdtMinWidth_RegAddr
OLOdtModelMangListName,0x20570188,RegAddrGroup,Integer,OLOdtModelMangListName_RegAddr
OLOdtModelMangListShowEnable,0x20570180,RegAddrGroup,Integer,OLOdtModelMangListShowEnable_RegAddr
OLOdtModelMangPath,0x205701a8,RegAddrGroup,Integer,OLOdtModelMangPath_RegAddr
OLOdtModelRoi,0x2057082c,RegAddrGroup,Integer,OLOdtModelRoi_RegAddr
OLOdtOptimalSize,0x205709b0,RegAddrGroup,Integer,OLOdtOptimalSize_RegAddr
OLOdtOptimalSizeEnable,0x205709ac,RegAddrGroup,Integer,OLOdtOptimalSizeEnable_RegAddr
OLOdtOutFilterEnable,0x2057081c,RegAddrGroup,Integer,OLOdtOutFilterEnable_RegAddr
OLOdtOutFilterScore,0x20570820,RegAddrGroup,Integer,OLOdtOutFilterScore_RegAddr
OLOdtResultDrawEnable,0x20570510,RegAddrGroup,Integer,OLOdtResultDrawEnable_RegAddr
OLOdtRoiType,0x205702ac,RegAddrGroup,Integer,OLOdtRoiType_RegAddr
OLOdtSampleImagePath,0x20570410,RegAddrGroup,Integer,OLOdtSampleImagePath_RegAddr
OLOdtSaveImgEnable,0x2057091c,RegAddrGroup,Integer,OLOdtSaveImgEnable_RegAddr
OLOdtSelectByAngle,0x2057080c,RegAddrGroup,Integer,OLOdtSelectByAngle_RegAddr
OLOdtSelectByArea,0x20570928,RegAddrGroup,Integer,OLOdtSelectByArea_RegAddr
OLOdtSelectByHeight,0x20570814,RegAddrGroup,Integer,OLOdtSelectByHeight_RegAddr
OLOdtSelectByWidth,0x20570810,RegAddrGroup,Integer,OLOdtSelectByWidth_RegAddr
OLOdtSensorMaxHeight,0x20570828,RegAddrGroup,Integer,OLOdtSensorMaxHeight_RegAddr
OLOdtSensorMaxWidth,0x20570824,RegAddrGroup,Integer,OLOdtSensorMaxWidth_RegAddr
OLOdtSortType,0x20570818,RegAddrGroup,Integer,OLOdtSortType_RegAddr
OLOdtStartTrain,0x205702a8,RegAddrGroup,Integer,OLOdtStartTrain_RegAddr
OLOdtSubFixtureEnable,0x205702ec,RegAddrGroup,Integer,OLOdtSubFixtureEnable_RegAddr
OLOdtSwitchModelName,0x20570100,RegAddrGroup,Integer,OLOdtSwitchModelName_RegAddr
OLOdtUploadModelName,0x20570000,RegAddrGroup,Integer,OLOdtUploadModelName_RegAddr
OLOdtUploadModelType,0x20570718,RegAddrGroup,Integer,OLOdtUploadModelType_RegAddr
Object_PA_sub_point_angle,0x205c0140,RegAddrGroup,Integer,Object_PA_sub_point_angle_RegAddr
Object_PA_sub_point_x,0x205c00c0,RegAddrGroup,Integer,Object_PA_sub_point_x_RegAddr
Object_PA_sub_point_y,0x205c0100,RegAddrGroup,Integer,Object_PA_sub_point_y_RegAddr
OffsetX,0x20010024,RegAddrGroup,Integer,OffsetX_RegAddr
OffsetY,0x20010028,RegAddrGroup,Integer,OffsetY_RegAddr
OlclassifyModuleCustomName,0x205406c4,RegAddrGroup,Integer,OlclassifyModuleCustomName_RegAddr
OlclassifySimilarityLimit,0x205408a8,RegAddrGroup,Integer,OlclassifySimilarityLimit_RegAddr
OlodtModuleCustomName,0x205706b8,RegAddrGroup,Integer,OlodtModuleCustomName_RegAddr
OlodtNumberLimitHigh,0x205707e4,RegAddrGroup,Integer,OlodtNumberLimitHigh_RegAddr
OlodtNumberLimitLow,0x205707e0,RegAddrGroup,Integer,OlodtNumberLimitLow_RegAddr
OlodtSimilarityLimit,0x205707dc,RegAddrGroup,Integer,OlodtSimilarityLimit_RegAddr
OneKeyAdjustAwb,0x200101a4,RegAddrGroup,Integer,OneKeyAdjustAwb_RegAddr
OneKeyAdjustBrightness,0x200101a0,RegAddrGroup,Integer,OneKeyAdjustBrightness_RegAddr
OneKeyAdjustParams,0x2001019c,RegAddrGroup,Integer,OneKeyAdjustParams_RegAddr
P2lmeasureAlgorithmVersion,0x202400ec,RegAddrGroup,Integer,P2lmeasureAlgorithmVersion_RegAddr
P2lmeasureEdgePointEnable,0x2024034c,RegAddrGroup,Integer,P2lmeasureEdgePointEnable_RegAddr
P2lmeasureHistogramFilePath,0x202400ac,RegAddrGroup,Integer,P2lmeasureHistogramFilePath_RegAddr
P2lmeasureLineEdgePolarity,0x20240080,RegAddrGroup,Integer,P2lmeasureLineEdgePolarity_RegAddr
P2lmeasureLineFindMode,0x20240084,RegAddrGroup,Integer,P2lmeasureLineFindMode_RegAddr
P2lmeasureLineHalfKernelSize,0x20240350,RegAddrGroup,Integer,P2lmeasureLineHalfKernelSize_RegAddr
P2lmeasureLineManualEdit,0x20240098,RegAddrGroup,Integer,P2lmeasureLineManualEdit_RegAddr
P2lmeasureLineP2BoxDist,0x2024009c,RegAddrGroup,Integer,P2lmeasureLineP2BoxDist_RegAddr
P2lmeasureLineRate,0x20240170,RegAddrGroup,Integer,P2lmeasureLineRate_RegAddr
P2lmeasureLineRejectDist,0x20240348,RegAddrGroup,Integer,P2lmeasureLineRejectDist_RegAddr
P2lmeasureLineSensitivity,0x20240088,RegAddrGroup,Integer,P2lmeasureLineSensitivity_RegAddr
P2lmeasureLineThreshold,0x2024016c,RegAddrGroup,Integer,P2lmeasureLineThreshold_RegAddr
P2lmeasureMeasureLimitHigh,0x202400a8,RegAddrGroup,Integer,P2lmeasureMeasureLimitHigh_RegAddr
P2lmeasureMeasureLimitLow,0x202400a4,RegAddrGroup,Integer,P2lmeasureMeasureLimitLow_RegAddr
P2lmeasureMeasureLimitMax,0x202400a0,RegAddrGroup,Integer,P2lmeasureMeasureLimitMax_RegAddr
P2lmeasureModuleCustomName,0x20240174,RegAddrGroup,Integer,P2lmeasureModuleCustomName_RegAddr
P2lmeasurePointEdgePolarity,0x2024008c,RegAddrGroup,Integer,P2lmeasurePointEdgePolarity_RegAddr
P2lmeasurePointFindMode,0x20240090,RegAddrGroup,Integer,P2lmeasurePointFindMode_RegAddr
P2lmeasurePointSensitivity,0x20240094,RegAddrGroup,Integer,P2lmeasurePointSensitivity_RegAddr
P2lmeasureResultDrawEnable,0x202401b4,RegAddrGroup,Integer,P2lmeasureResultDrawEnable_RegAddr
P2lmeasureRoiType,0x20240000,RegAddrGroup,Integer,P2lmeasureRoiType_RegAddr
P2lmeasureSubFixtureEnable,0x202401c0,RegAddrGroup,Integer,P2lmeasureSubFixtureEnable_RegAddr
P2lmeasureSubRoiEnable,0x202401c4,RegAddrGroup,Integer,P2lmeasureSubRoiEnable_RegAddr
P2pmeasureAlgorithmVersion,0x20590108,RegAddrGroup,Integer,P2pmeasureAlgorithmVersion_RegAddr
P2pmeasureDistanceLimitHigh,0x20590104,RegAddrGroup,Integer,P2pmeasureDistanceLimitHigh_RegAddr
P2pmeasureDistanceLimitLow,0x20590100,RegAddrGroup,Integer,P2pmeasureDistanceLimitLow_RegAddr
P2pmeasureModuleCustomName,0x2059018c,RegAddrGroup,Integer,P2pmeasureModuleCustomName_RegAddr
P2pmeasureResultDrawEnable,0x205901cc,RegAddrGroup,Integer,P2pmeasureResultDrawEnable_RegAddr
P2pmeasureThreshold,0x20590188,RegAddrGroup,Integer,P2pmeasureThreshold_RegAddr
PackageIndex,0x000301fc,RegAddrGroup,Integer,PackageIndex_RegAddr
PayloadSize,0x00031900,RegAddrGroup,Integer,PayloadSize_RegAddr
PixelFormat,0x00030610,RegAddrGroup,Integer,PixelFormat_RegAddr
PixelFormatInq,0x000101a4,RegAddrGroup,Integer,PixelFormatInq_RegAddr
PixelFormatInq0,0x000101a0,RegAddrGroup,Integer,PixelFormatInq0_RegAddr
PointAlignAlgorithmVersion,0x205c01c0,RegAddrGroup,Integer,PointAlignAlgorithmVersion_RegAddr
PointAlignResultDrawEnable,0x205c0240,RegAddrGroup,Integer,PointAlignResultDrawEnable_RegAddr
PointGrabCalibrationType,0x205e0000,RegAddrGroup,Integer,PointGrabCalibrationType_RegAddr
PointGrabCheckModelValid,0x205e0494,RegAddrGroup,Integer,PointGrabCheckModelValid_RegAddr
PointGrabCreateBasic,0x205e00c4,RegAddrGroup,Integer,PointGrabCreateBasic_RegAddr
PointGrabDeleteModelName,0x205e02cc,RegAddrGroup,Integer,PointGrabDeleteModelName_RegAddr
PointGrabEnableRotatePhoto,0x205e0248,RegAddrGroup,Integer,PointGrabEnableRotatePhoto_RegAddr
PointGrabModelMangListShowEnable,0x205e044c,RegAddrGroup,Integer,PointGrabModelMangListShowEnable_RegAddr
PointGrabModelMangPath,0x205e03cc,RegAddrGroup,Integer,PointGrabModelMangPath_RegAddr
PointGrabResultDrawEnable,0x205e0450,RegAddrGroup,Integer,PointGrabResultDrawEnable_RegAddr
PointGrabSwitchModelName,0x205e034c,RegAddrGroup,Integer,PointGrabSwitchModelName_RegAddr
PointGrabUploadModelName,0x205e024c,RegAddrGroup,Integer,PointGrabUploadModelName_RegAddr
PointRectifyCalibrationType,0x205f0000,RegAddrGroup,Integer,PointRectifyCalibrationType_RegAddr
PointRectifyCheckModelValid,0x205f0494,RegAddrGroup,Integer,PointRectifyCheckModelValid_RegAddr
PointRectifyCreateBasic,0x205f00c4,RegAddrGroup,Integer,PointRectifyCreateBasic_RegAddr
PointRectifyDeleteModelName,0x205f02cc,RegAddrGroup,Integer,PointRectifyDeleteModelName_RegAddr
PointRectifyEnableRotatePhoto,0x205f0248,RegAddrGroup,Integer,PointRectifyEnableRotatePhoto_RegAddr
PointRectifyModelMangListShowEnable,0x205f044c,RegAddrGroup,Integer,PointRectifyModelMangListShowEnable_RegAddr
PointRectifyModelMangPath,0x205f03cc,RegAddrGroup,Integer,PointRectifyModelMangPath_RegAddr
PointRectifyResultDrawEnable,0x205f0450,RegAddrGroup,Integer,PointRectifyResultDrawEnable_RegAddr
PointRectifySwitchModelName,0x205f034c,RegAddrGroup,Integer,PointRectifySwitchModelName_RegAddr
PointRectifyUploadModelName,0x205f024c,RegAddrGroup,Integer,PointRectifyUploadModelName_RegAddr
PointalignModuleCustomName,0x205c0180,RegAddrGroup,Integer,PointalignModuleCustomName_RegAddr
PointgrabModuleCustomName,0x205e0454,RegAddrGroup,Integer,PointgrabModuleCustomName_RegAddr
PointrectifyModuleCustomName,0x205f0454,RegAddrGroup,Integer,PointrectifyModuleCustomName_RegAddr
PreModuleID,0x0400021c,RegAddrGroup,Integer,PreModuleID_RegAddr
PrechargeTime,0x200100a0,RegAddrGroup,Integer,PrechargeTime_RegAddr
PreproTransAngle,0x200101bc,RegAddrGroup,Integer,PreproTransAngle_RegAddr
PreproTransEnable,0x200101d4,RegAddrGroup,Integer,PreproTransEnable_RegAddr
PreproTransType,0x200101b8,RegAddrGroup,Integer,PreproTransType_RegAddr
ProfinetDeviceNameAddr,0x20340000,RegAddrGroup,Integer,ProfinetDeviceNameAddr
ProfinetEnable,0x20340040,RegAddrGroup,Integer,ProfinetEnable_RegAddr
ProfinetHeartBeatEnable,0x2034004c,RegAddrGroup,Integer,ProfinetHeartBeatEnable_RegAddr
ProfinetHeartBeatInterval,0x20340050,RegAddrGroup,Integer,ProfinetHeartBeatInterval_RegAddr
ProfinetResultModuleSize,0x20340048,RegAddrGroup,Integer,ProfinetResultModuleSize_RegAddr
ProfinetTriggerStatus,0x2034005c,RegAddrGroup,Integer,ProfinetTriggerStatus_RegAddr
PubModuleID,0x04000180,RegAddrGroup,Integer,PubModuleID_RegAddr
PubModuleName,0x04000184,RegAddrGroup,Integer,PubModuleName_RegAddr
PubModuleStyle,0x0400034c,RegAddrGroup,Integer,PubModuleStyle_RegAddr
ResetPwd,0x0501100c,RegAddrGroup,Integer,ResetPwd_RegAddr
ResultPort,0x0a000010,RegAddrGroup,Integer,ResultPort_RegAddr
ResultPortDesc,0x0a00002c,RegAddrGroup,Integer,ResultPortDesc_RegAddr
ResultVoteCount,0x200101cc,RegAddrGroup,Integer,ResultVoteCount_RegAddr
ResultingFrameRate,0x20010004,RegAddrGroup,Integer,ResultingFrameRate_RegAddr
ReverseInq,0x00010180,RegAddrGroup,Integer,ReverseInq_RegAddr
RoiDisplayMode,0x200101b4,RegAddrGroup,Integer,RoiDisplayMode_RegAddr
SINGLE_am_sub_line1_point_e_x,0x201302dc,RegAddrGroup,Integer,SINGLE_am_sub_line1_point_e_x_RegAddr
SINGLE_am_sub_line1_point_e_y,0x2013031c,RegAddrGroup,Integer,SINGLE_am_sub_line1_point_e_y_RegAddr
SINGLE_am_sub_line1_point_s_x,0x2013025c,RegAddrGroup,Integer,SINGLE_am_sub_line1_point_s_x_RegAddr
SINGLE_am_sub_line1_point_s_y,0x2013029c,RegAddrGroup,Integer,SINGLE_am_sub_line1_point_s_y_RegAddr
SINGLE_am_sub_line2_point_e_x,0x201303dc,RegAddrGroup,Integer,SINGLE_am_sub_line2_point_e_x_RegAddr
SINGLE_am_sub_line2_point_e_y,0x2013041c,RegAddrGroup,Integer,SINGLE_am_sub_line2_point_e_y_RegAddr
SINGLE_am_sub_line2_point_s_x,0x2013035c,RegAddrGroup,Integer,SINGLE_am_sub_line2_point_s_x_RegAddr
SINGLE_am_sub_line2_point_s_y,0x2013039c,RegAddrGroup,Integer,SINGLE_am_sub_line2_point_s_y_RegAddr
SINGLE_count_box_ang,0x206a01d4,RegAddrGroup,Integer,SINGLE_count_box_ang_RegAddr
SINGLE_count_box_cx,0x206a00d4,RegAddrGroup,Integer,SINGLE_count_box_cx_RegAddr
SINGLE_count_box_cy,0x206a0114,RegAddrGroup,Integer,SINGLE_count_box_cy_RegAddr
SINGLE_count_box_h,0x206a0194,RegAddrGroup,Integer,SINGLE_count_box_h_RegAddr
SINGLE_count_box_w,0x206a0154,RegAddrGroup,Integer,SINGLE_count_box_w_RegAddr
SINGLE_count_label,0x206a0214,RegAddrGroup,Integer,SINGLE_count_label_RegAddr
SINGLE_ftp_sub_dirname,0x203201a0,RegAddrGroup,Integer,SINGLE_ftp_sub_dirname_RegAddr
SINGLE_ftp_sub_filename,0x203200c0,RegAddrGroup,Integer,SINGLE_ftp_sub_filename_RegAddr
SINGLE_ftp_sub_txt_info,0x203201e8,RegAddrGroup,Integer,SINGLE_ftp_sub_txt_info_RegAddr
SINGLE_if_sub_status,0x2041010c,RegAddrGroup,Integer,SINGLE_if_sub_status_RegAddr
SINGLE_imagesegment_sub_blob_angle,0x206102d8,RegAddrGroup,Integer,SINGLE_imagesegment_sub_blob_angle_RegAddr
SINGLE_input_angle,0x20510080,RegAddrGroup,Integer,SINGLE_input_angle_RegAddr
SINGLE_input_point_x,0x20510000,RegAddrGroup,Integer,SINGLE_input_point_x_RegAddr
SINGLE_input_point_y,0x20510040,RegAddrGroup,Integer,SINGLE_input_point_y_RegAddr
SINGLE_p2l_sub_line_point_e_x,0x202402c8,RegAddrGroup,Integer,SINGLE_p2l_sub_line_point_e_x_RegAddr
SINGLE_p2l_sub_line_point_e_y,0x20240308,RegAddrGroup,Integer,SINGLE_p2l_sub_line_point_e_y_RegAddr
SINGLE_p2l_sub_line_point_s_x,0x20240248,RegAddrGroup,Integer,SINGLE_p2l_sub_line_point_s_x_RegAddr
SINGLE_p2l_sub_line_point_s_y,0x20240288,RegAddrGroup,Integer,SINGLE_p2l_sub_line_point_s_y_RegAddr
SINGLE_p2l_sub_point_x,0x202401c8,RegAddrGroup,Integer,SINGLE_p2l_sub_point_x_RegAddr
SINGLE_p2l_sub_point_y,0x20240208,RegAddrGroup,Integer,SINGLE_p2l_sub_point_y_RegAddr
SINGLE_p2p_sub_point1_x,0x20590000,RegAddrGroup,Integer,SINGLE_p2p_sub_point1_x_RegAddr
SINGLE_p2p_sub_point1_y,0x20590040,RegAddrGroup,Integer,SINGLE_p2p_sub_point1_y_RegAddr
SINGLE_p2p_sub_point2_x,0x20590080,RegAddrGroup,Integer,SINGLE_p2p_sub_point2_x_RegAddr
SINGLE_p2p_sub_point2_y,0x205900c0,RegAddrGroup,Integer,SINGLE_p2p_sub_point2_y_RegAddr
SINGLE_pr_sub_photo_point_angle,0x205f0208,RegAddrGroup,Integer,SINGLE_pr_sub_photo_point_angle_RegAddr
SINGLE_pr_sub_photo_point_x,0x205f0188,RegAddrGroup,Integer,SINGLE_pr_sub_photo_point_x_RegAddr
SINGLE_pr_sub_photo_point_y,0x205f01c8,RegAddrGroup,Integer,SINGLE_pr_sub_photo_point_y_RegAddr
SINGLE_pr_sub_physics_point_angle,0x205f0148,RegAddrGroup,Integer,SINGLE_pr_sub_physics_point_angle_RegAddr
SINGLE_pr_sub_physics_point_x,0x205f00c8,RegAddrGroup,Integer,SINGLE_pr_sub_physics_point_x_RegAddr
SINGLE_pr_sub_physics_point_y,0x205f0108,RegAddrGroup,Integer,SINGLE_pr_sub_physics_point_y_RegAddr
SINGLE_pr_sub_pixel_point_angle,0x205f0084,RegAddrGroup,Integer,SINGLE_pr_sub_pixel_point_angle_RegAddr
SINGLE_pr_sub_pixel_point_x,0x205f0004,RegAddrGroup,Integer,SINGLE_pr_sub_pixel_point_x_RegAddr
SINGLE_pr_sub_pixel_point_y,0x205f0044,RegAddrGroup,Integer,SINGLE_pr_sub_pixel_point_y_RegAddr
SINGLE_save_sub_filename,0x202c0090,RegAddrGroup,Integer,SINGLE_save_sub_filename_RegAddr
SINGLE_str_com_sub_com_source_group_2,0x20490980,RegAddrGroup,Integer,SINGLE_str_com_sub_com_source_group_2_RegAddr
SINGLE_str_com_sub_com_source_group_3,0x204909c0,RegAddrGroup,Integer,SINGLE_str_com_sub_com_source_group_3_RegAddr
SINGLE_str_com_sub_com_source_group_4,0x20490a00,RegAddrGroup,Integer,SINGLE_str_com_sub_com_source_group_4_RegAddr
SINGLE_str_com_sub_com_source_group_5,0x20490a40,RegAddrGroup,Integer,SINGLE_str_com_sub_com_source_group_5_RegAddr
SINGLE_str_com_sub_com_source_group_6,0x20490a80,RegAddrGroup,Integer,SINGLE_str_com_sub_com_source_group_6_RegAddr
SINGLE_str_com_sub_com_source_group_7,0x20490ac0,RegAddrGroup,Integer,SINGLE_str_com_sub_com_source_group_7_RegAddr
SINGLE_str_com_sub_com_source_group_8,0x20490b00,RegAddrGroup,Integer,SINGLE_str_com_sub_com_source_group_8_RegAddr
SINGLE_str_com_sub_com_source_node_name,0x20490940,RegAddrGroup,Integer,SINGLE_str_com_sub_com_source_node_name_RegAddr
SINGLE_str_com_sub_data_source_group_2,0x20490780,RegAddrGroup,Integer,SINGLE_str_com_sub_data_source_group_2_RegAddr
SINGLE_str_com_sub_data_source_group_3,0x204907c0,RegAddrGroup,Integer,SINGLE_str_com_sub_data_source_group_3_RegAddr
SINGLE_str_com_sub_data_source_group_4,0x20490800,RegAddrGroup,Integer,SINGLE_str_com_sub_data_source_group_4_RegAddr
SINGLE_str_com_sub_data_source_group_5,0x20490840,RegAddrGroup,Integer,SINGLE_str_com_sub_data_source_group_5_RegAddr
SINGLE_str_com_sub_data_source_group_6,0x20490880,RegAddrGroup,Integer,SINGLE_str_com_sub_data_source_group_6_RegAddr
SINGLE_str_com_sub_data_source_group_7,0x204908c0,RegAddrGroup,Integer,SINGLE_str_com_sub_data_source_group_7_RegAddr
SINGLE_str_com_sub_data_source_group_8,0x20490900,RegAddrGroup,Integer,SINGLE_str_com_sub_data_source_group_8_RegAddr
SINGLE_str_com_sub_data_source_node_name,0x20490740,RegAddrGroup,Integer,SINGLE_str_com_sub_data_source_node_name_RegAddr
SINGLE_str_com_sub_string_1,0x20490074,RegAddrGroup,Integer,SINGLE_str_com_sub_string_1_RegAddr
SINGLE_str_com_sub_string_2,0x204900b4,RegAddrGroup,Integer,SINGLE_str_com_sub_string_2_RegAddr
SINGLE_str_cut_sub_string,0x20600000,RegAddrGroup,Integer,SINGLE_str_cut_sub_string_RegAddr
SINGLE_sub_photo_point_angle,0x205e0208,RegAddrGroup,Integer,SINGLE_sub_photo_point_angle_RegAddr
SINGLE_sub_photo_point_x,0x205e0188,RegAddrGroup,Integer,SINGLE_sub_photo_point_x_RegAddr
SINGLE_sub_photo_point_y,0x205e01c8,RegAddrGroup,Integer,SINGLE_sub_photo_point_y_RegAddr
SINGLE_sub_physics_point_angle,0x205e0148,RegAddrGroup,Integer,SINGLE_sub_physics_point_angle_RegAddr
SINGLE_sub_physics_point_x,0x205e00c8,RegAddrGroup,Integer,SINGLE_sub_physics_point_x_RegAddr
SINGLE_sub_physics_point_y,0x205e0108,RegAddrGroup,Integer,SINGLE_sub_physics_point_y_RegAddr
SINGLE_sub_pixel_point_angle,0x205e0084,RegAddrGroup,Integer,SINGLE_sub_pixel_point_angle_RegAddr
SINGLE_sub_pixel_point_x,0x205e0004,RegAddrGroup,Integer,SINGLE_sub_pixel_point_x_RegAddr
SINGLE_sub_pixel_point_y,0x205e0044,RegAddrGroup,Integer,SINGLE_sub_pixel_point_y_RegAddr
SINGLE_sub_point_angle,0x205a0084,RegAddrGroup,Integer,SINGLE_sub_point_angle_RegAddr
SINGLE_sub_point_x,0x205a0004,RegAddrGroup,Integer,SINGLE_sub_point_x_RegAddr
SINGLE_sub_point_y,0x205a0044,RegAddrGroup,Integer,SINGLE_sub_point_y_RegAddr
SaveImageBanOffAck,0x04000454,RegAddrGroup,Integer,SaveImageBanOffAck_RegAddr
SaveImageCleanAll,0x08000114,RegAddrGroup,Integer,SaveImageCleanAll_RegAddr
SaveImageDelete,0x08000118,RegAddrGroup,Integer,SaveImageDelete_RegAddr
SaveImageDeleteName,0x08000090,RegAddrGroup,Integer,SaveImageDeleteName_RegAddr
SaveImageEndDate,0x08000020,RegAddrGroup,Integer,SaveImageEndDate_RegAddr
SaveImageGetAllImg,0x08000110,RegAddrGroup,Integer,SaveImageGetAllImg_RegAddr
SaveImageInquire,0x08ff008c,RegAddrGroup,Integer,SaveImageInquire_RegAddr
SaveImageKeyword,0x0800004c,RegAddrGroup,Integer,SaveImageKeyword_RegAddr
SaveImageOffDelayTime,0x04000450,RegAddrGroup,Integer,SaveImageOffDelayTime_RegAddr
SaveImagePage,0x08000044,RegAddrGroup,Integer,SaveImagePage_RegAddr
SaveImagePageNumber,0x08000048,RegAddrGroup,Integer,SaveImagePageNumber_RegAddr
SaveImageResultType,0x0800011c,RegAddrGroup,Integer,SaveImageResultType_RegAddr
SaveImageStartDate,0x08000000,RegAddrGroup,Integer,SaveImageStartDate_RegAddr
SaveImageType,0x08000040,RegAddrGroup,Integer,SaveImageType_RegAddr
SaveImgNameImportAlgo,0x040002c8,RegAddrGroup,Integer,SaveImgNameImportAlgo_RegAddr
SaveimageAlgoEnable,0x202c0038,RegAddrGroup,Integer,SaveimageAlgoEnable_RegAddr
